scenario,configurator,partition,hypervolume,igdp,runsize,sample
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.192589274325725,0.01552925844964478,2,48
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1928489933821078,0.011537290913405525,2,49
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1881814546645428,0.014721637278331756,2,50
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1891209054088008,0.014032267968119924,2,51
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1870380457712455,0.015241907133925,2,52
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1884190319950614,0.016769649247617965,2,53
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1911805438128058,0.012426296763319834,2,54
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1921413660248779,0.012788499305363058,2,55
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1871038620946137,0.01572211929372876,2,56
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1897942632952945,0.01444691754898047,2,57
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.184841139432526,0.02479899429302691,2,58
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1945074719933295,0.012681333436296679,2,59
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1895677454341602,0.020238058295860888,2,60
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1890892365335752,0.013541625452172851,2,61
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.18739569328217,0.017172592980150246,2,62
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.190466221603271,0.011370374374992267,2,63
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.190496400636865,0.017301024470719076,2,64
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.187764092521201,0.018107199315707583,2,65
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1896146117170103,0.01346386228617377,2,66
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1876976023115016,0.013158800947398849,2,67
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1910490132990037,0.01285981105645005,2,68
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1908708233107073,0.01834086374272098,2,69
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1880033858967725,0.016374919473841284,2,70
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1945848173453884,0.014173268470003905,2,71
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1879314450295626,0.013080530920011987,2,72
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1851231488964473,0.017786302915188304,2,73
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1921340210039677,0.018254232244214835,2,74
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1897210966723648,0.01451420676596198,2,75
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1930418581347702,0.011415239405329137,2,76
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1929284709491284,0.011204834670582944,2,77
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1921054428434412,0.012881869800153307,2,78
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1919069332086407,0.011482196695647488,2,79
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1897184420619897,0.015127502564498936,2,80
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1873268232538559,0.017123063223528273,2,81
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1887070639944173,0.01468058197599387,2,82
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1888955699928578,0.013889513280422242,2,83
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1926501907499736,0.014494364443723933,2,84
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1837705710813653,0.01871059322190427,2,85
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1927740847777388,0.01678395349370983,2,86
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1911155449169202,0.019225623346512392,2,87
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1886562666658926,0.01731452590503299,2,88
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.191711420427534,0.019082596731882978,2,89
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1863951009208298,0.01634947819639005,2,90
