scenario,configurator,partition,hypervolume,igdp,runsize,sample
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.9772288868580068,0.10112121574658338,1,10
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,1.0000754125711615,0.08153474139783626,1,11
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.9940481910366112,0.08891670473062475,1,12
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.9391989454836651,0.13390351956833482,1,13
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.9700555022127622,0.10767817953987903,1,14
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.9695621777741789,0.1097366447322999,1,15
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.9512924637558212,0.1251664644293182,1,16
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.9630438169275322,0.11577928394404775,1,17
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.934670977792688,0.13890151158404573,1,18
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.9416077260931097,0.1312796589108058,1,19
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9302595930266188,0.1437724590417728,1,0
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9303940425739764,0.14361096939807105,1,1
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9305422455645147,0.14352682167982367,1,2
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9303121645991517,0.14369440443068782,1,3
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9305342762796809,0.14359535374024096,1,4
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9308030468375438,0.14326617710418915,1,5
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9308536903572942,0.143240601015253,1,6
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.93046692296915,0.14355311082044866,1,7
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9307291381475528,0.14334761578965005,1,8
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.930717955441415,0.14332428413862228,1,9
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9308551042626679,0.14323396910704572,1,10
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9305202657627957,0.14354605517173333,1,11
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9304952010766249,0.14355008261480984,1,12
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9304909593605036,0.14356938413709627,1,13
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9305234791840996,0.14347070613024368,1,14
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9302606213214362,0.1436859487915246,1,15
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9307589586972536,0.14333557905705507,1,16
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9303868445102556,0.1436433772363754,1,17
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9304841469073393,0.14356906175606923,1,18
MIP_CPLEX_REGIONS200_CONT_cutoff,Default,validate,0.9306081849696719,0.1434548240635354,1,19
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.7932292827515114,0.24990267604557323,1,0
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.8527706375556406,0.1824660047753862,1,1
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.8810799794855186,0.1576467463811626,1,2
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.8663526125757888,0.1770264473075864,1,3
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.819030870695783,0.24076795528839076,1,4
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.7992795123825979,0.25115281182279753,1,5
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.7869424167756018,0.25977391018161716,1,6
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.8551055094750942,0.2024911102324069,1,7
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.7913383771194121,0.24668445135506603,1,8
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.8328147771106716,0.20804966965308222,1,9
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.8199910409814047,0.22460200610909695,1,10
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.8034191702432049,0.23385380191390176,1,11
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.838149185012089,0.21533042859761198,1,12
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.8423583813097135,0.20484699076311086,1,13
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.7779642461892038,0.23495850878225363,1,14
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.8144669126862019,0.22928096228135386,1,15
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.8696152634941202,0.18584939029023861,1,16
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.8119478474576054,0.24065460905953578,1,17
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.830361265676676,0.23320862229931974,1,18
MIP_CPLEX_REGIONS200_CONT_cutoff,Random Search (25),validate,0.8076628144172077,0.24713454009237878,1,19
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9400691399727761,0.1259427405145152,2,0
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9353023508104892,0.13623048242018446,2,1
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.947630320300982,0.12747336854939592,2,2
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9767162818915999,0.10028805150237591,2,3
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.8513893805423486,0.21823137552746297,2,4
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.8964559433512387,0.17434732412177123,2,5
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.8854868654617625,0.18220026411641432,2,6
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9362929843300726,0.1351671970153869,2,7
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.957351948040263,0.121404192202427,2,8
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9112276554749632,0.15285145723461266,2,9
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.8818742086950041,0.18397470450019643,2,10
