scenario,configurator,partition,hypervolume,igdp,runsize,sample
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.754026743009866,0.3205801041832171,1,10
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.9315864703904715,0.1468223373750826,1,11
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.9273531621092653,0.16472765192835073,1,12
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.9771605583370593,0.114286704759251,1,13
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.6676434941055989,0.44192748139441723,1,14
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,1.0046264867166472,0.09662241710638879,1,15
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.8166137773422095,0.24291352306623623,1,16
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,1.0695023155977936,0.05769380235981883,1,17
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.7101940946597259,0.3613863092939164,1,18
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.769310469690627,0.2896859282057073,1,19
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6723543377636452,0.3244671546648903,1,0
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6731847721296831,0.32386207106674864,1,1
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6731287368131433,0.32392096749500304,1,2
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6730954488164846,0.323958176015955,1,3
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6724566704105919,0.32441289182186955,1,4
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6698961505105632,0.3262418303839796,1,5
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6731122604486705,0.3239282511450889,1,6
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6713139809093742,0.32520518967656026,1,7
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6731917086027998,0.32387135660182215,1,8
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6724941152054957,0.3243759590429696,1,9
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6730991646090754,0.32393727125059735,1,10
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6732150933276351,0.32385585286065827,1,11
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6730828890458624,0.32395473879142317,1,12
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6727327822543302,0.32420082562638836,1,13
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6726556605135438,0.3242616302998526,1,14
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6725089163600081,0.3243876090972724,1,15
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6725096217826093,0.3243603948145392,1,16
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6725869560187138,0.3243116753347983,1,17
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6689670967435541,0.3268739512429579,1,18
SAT_CMS_QUEENS_runtime_memory,Default,validate,0.6650780554407547,0.32974107471282416,1,19
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.8081160523721937,0.23753893230772302,1,0
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,1.0888316018351851,0.04590149451701039,1,1
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.7110891122208213,0.3599599713333976,1,2
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.704538144173013,0.3262697477305698,1,3
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.7334328318237825,0.34451059061109585,1,4
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.8408424971946737,0.23664999612176252,1,5
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.7404477662952973,0.3528160361064799,1,6
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.7374316475579625,0.305810276261176,1,7
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.7948139132008183,0.34179393801611097,1,8
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.7219739482521945,0.2831814297167574,1,9
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.7091776646290767,0.3886304018047973,1,10
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.8644324951297934,0.22951187539143045,1,11
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.7778500843910389,0.27601306103307416,1,12
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.726465880948035,0.3958400770773282,1,13
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.680595305078632,0.366193642819433,1,14
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.5433833397753526,0.4443090272528274,1,15
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.6477268356454878,0.350888544304054,1,16
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.7865399034781375,0.27941392349653243,1,17
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.8043051140124028,0.35750138278353316,1,18
SAT_CMS_QUEENS_runtime_memory,Random Search (25),validate,0.6266995449320908,0.42139515879937384,1,19
SAT_CMS_QUEENS_runtime_memory,MO-SMAC-PHVI,validate,0.8159263783186161,0.21511968424657787,2,0
SAT_CMS_QUEENS_runtime_memory,MO-SMAC-PHVI,validate,1.1820313317598332,0.009259100518285565,2,1
SAT_CMS_QUEENS_runtime_memory,MO-SMAC-PHVI,validate,1.1285312197938688,0.0275104802186808,2,2
